user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
ERR4304504bin.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__	N/A	N/A	N/A	N/A	N/A	GCA_900548595.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp900548595	79.92	0.54	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900546215.1, s__UMGS1670 sp900546215, 95.0, 78.94, 0.39; GCA_902406135.1, s__UMGS1670 sp902406135, 95.0, 78.38, 0.29; GCA_900553995.1, s__UMGS1670 sp900553995, 95.0, 77.7, 0.2	47.41	11	0.9693792703432025	N/A
ERR4304504bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	N/A	N/A	N/A	N/A	N/A	GCA_900553985.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900553985	80.31	0.43	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900556695.1, s__CAG-269 sp900556695, 95.0, 79.21, 0.37; GCF_900760175.1, s__CAG-269 sp900760175, 95.0, 79.17, 0.31; GCA_000431335.1, s__CAG-269 sp000431335, 95.0, 79.05, 0.4; GCF_900762425.1, s__CAG-269 sp900762425, 95.0, 78.86, 0.37; GCA_900556945.1, s__CAG-269 sp900556945, 95.0, 78.79, 0.34; GCA_900554565.1, s__CAG-269 sp900554565, 95.0, 78.76, 0.36; GCA_900554365.1, s__CAG-269 sp900554365, 95.0, 78.75, 0.35; GCA_900557115.1, s__CAG-269 sp900557115, 95.0, 78.74, 0.38; GCF_900754285.1, s__CAG-269 sp900754285, 95.0, 78.66, 0.29; GCA_001916005.1, s__CAG-269 sp001916005, 95.0, 78.59, 0.37; GCA_000435535.1, s__CAG-269 sp000435535, 95.0, 78.58, 0.32; GCA_000438255.1, s__CAG-269 sp000438255, 95.0, 78.56, 0.34; GCF_900753165.1, s__CAG-269 sp900753165, 95.0, 78.43, 0.34; GCA_900551615.1, s__CAG-269 sp900551615, 95.0, 78.41, 0.34; GCA_000437215.1, s__CAG-269 sp000437215, 95.0, 78.25, 0.31; GCA_900552555.1, s__CAG-269 sp900552555, 95.0, 78.24, 0.34; GCA_001916035.1, s__CAG-269 sp001916035, 95.0, 78.12, 0.31; GCA_001916065.1, s__CAG-269 sp001916065, 95.0, 78.09, 0.33; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 78.05, 0.28; GCA_902760765.1, s__CAG-269 sp902760765, 95.0, 77.99, 0.29; GCA_003525075.1, s__CAG-269 sp003525075, 95.0, 77.89, 0.28; GCA_001916055.1, s__CAG-269 sp001916055, 95.0, 77.7, 0.24; GCA_900556345.1, s__CAG-269 sp900556345, 95.0, 77.45, 0.23; GCA_900555615.1, s__CAG-269 sp900555615, 95.0, 77.34, 0.22; GCA_900554175.1, s__CAG-269 sp900554175, 95.0, 77.33, 0.21; GCA_900556865.1, s__CAG-269 sp900556865, 95.0, 77.27, 0.23; GCA_002372935.1, s__CAG-269 sp002372935, 95.0, 77.08, 0.22; GCA_902787685.1, s__CAG-269 sp902787685, 95.0, 76.94, 0.21; GCA_003518755.1, s__CAG-269 sp003518755, 95.0, 76.84, 0.19; GCA_900553125.1, s__CAG-269 sp900553125, 95.0, 76.74, 0.25	54.02	11	0.9623459119442389	N/A
ERR4304504bin.26	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	87.0	11	0.7245134172048302	N/A
ERR4304504bin.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp002161065	GCF_002161065.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp002161065	98.91	0.94	GCF_002161065.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp002161065	98.91	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900016875.1, s__Anaerobutyricum sp900016875, 95.0, 83.75, 0.75; GCF_900754855.1, s__Anaerobutyricum sp900754855, 95.0, 78.01, 0.32; GCF_000173975.1, s__Anaerobutyricum hallii, 95.0, 77.87, 0.12; GCF_900209925.1, s__Anaerobutyricum soehngenii, 95.0, 77.67, 0.13; GCA_902796415.1, s__Anaerobutyricum sp902796415, 95.0, 77.07, 0.08; GCA_900554965.1, s__Anaerobutyricum sp900554965, 95.0, 76.78, 0.1; GCA_902767195.1, s__Anaerobutyricum sp902767195, 95.0, 76.45, 0.09; GCA_902782815.1, s__Anaerobutyricum sp902782815, 95.0, 76.31, 0.1; GCA_902783205.1, s__Anaerobutyricum sp902783205, 95.0, 76.27, 0.11; GCA_902796045.1, s__Anaerobutyricum sp902796045, 95.0, 76.16, 0.06; GCA_902795715.1, s__Anaerobutyricum sp902795715, 95.0, 75.86, 0.06; GCA_002494165.1, s__Anaerobutyricum sp002494165, 95.0, 75.83, 0.08	76.08	11	N/A	N/A
ERR4304504bin.6	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	84.36	11	0.8713737307371787	N/A
ERR4304504bin.60	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1448;s__	N/A	N/A	N/A	N/A	N/A	GCA_002329405.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1448;s__UBA1448 sp002329405	77.64	0.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	94.52	11	0.9664125741914297	N/A
ERR4304504bin.66	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	N/A	N/A	N/A	N/A	N/A	GCF_001940315.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp001940315	78.92	0.31	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	taxonomic classification defined by topology and ANI	N/A	GCF_902362875.1, s__Anaerostipes sp900066705, 95.0, 78.42, 0.25; GCA_900756035.1, s__Anaerostipes sp900756035, 95.0, 78.2, 0.24; GCF_000332875.2, s__Anaerostipes hadrus, 95.0, 78.17, 0.25; GCF_001404655.1, s__Anaerostipes hadrus_A, 95.0, 78.14, 0.24; GCA_008672325.1, s__Anaerostipes hadrus_B, 95.0, 78.09, 0.2; GCF_000508985.1, s__Anaerostipes sp000508985, 95.0, 77.28, 0.15; GCF_014467075.1, s__Anaerostipes caccae, 95.0, 77.25, 0.16; GCF_005280655.1, s__Anaerostipes rhamnosivorans, 95.0, 77.1, 0.16	86.32	11	0.9683785447868024	N/A
ERR4304504bin.75	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	49.41	11	0.851639337413157	N/A
ERR4304504bin.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000431535	GCA_000431535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000431535	98.54	0.89	GCA_000431535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000431535	98.54	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900546785.1, s__Eubacterium_R sp900546785, 95.0, 81.38, 0.66; GCA_900539425.1, s__Eubacterium_R sp900539425, 95.0, 79.81, 0.52; GCA_900547915.1, s__Eubacterium_R sp900547915, 95.0, 79.59, 0.58; GCA_900539845.1, s__Eubacterium_R sp900539845, 95.0, 79.55, 0.49; GCA_900540305.1, s__Eubacterium_R sp900540305, 95.0, 78.78, 0.27; GCA_000433975.1, s__Eubacterium_R sp000433975, 95.0, 77.7, 0.31; GCA_900539775.1, s__Eubacterium_R sp900539775, 95.0, 77.68, 0.29; GCA_900555015.1, s__Eubacterium_R sp900555015, 95.0, 77.66, 0.18; GCA_900543795.1, s__Eubacterium_R sp900543795, 95.0, 77.35, 0.23; GCA_014465955.1, s__Eubacterium_R sp014465955, 95.0, 77.21, 0.16; GCF_011958665.1, s__Eubacterium_R sp011958665, 95.0, 77.09, 0.15; GCA_002361935.1, s__Eubacterium_R sp002361935, 95.0, 77.07, 0.16; GCF_900767025.1, s__Eubacterium_R sp900767025, 95.0, 76.9, 0.09; GCA_002329285.1, s__Eubacterium_R sp002329285, 95.0, 76.82, 0.19; GCF_900761545.1, s__Eubacterium_R sp900761545, 95.0, 76.71, 0.11; GCA_003526845.1, s__Eubacterium_R sp003526845, 95.0, 76.14, 0.1; GCA_002493325.1, s__Eubacterium_R sp002493325, 95.0, 76.09, 0.08; GCA_000436835.1, s__Eubacterium_R sp000436835, 95.0, 75.96, 0.07; GCA_000434995.1, s__Eubacterium_R sp000434995, 95.0, 75.91, 0.07	96.21	11	N/A	N/A
ERR4304504bin.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UBA8514;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	96.29	11	0.8647300639612272	N/A
ERR4304504bin.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-793;s__	N/A	N/A	N/A	N/A	N/A	GCA_900557475.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-793;s__CAG-793 sp900557475	78.43	0.41	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-793;s__	taxonomic classification defined by topology and ANI	N/A	GCA_000433915.1, s__CAG-793 sp000433915, 95.0, 78.46, 0.35; GCA_013333395.2, s__CAG-793 sp013333395, 95.0, 77.3, 0.22; GCA_013333035.2, s__CAG-793 sp013333035, 95.0, 77.18, 0.21; GCA_002393975.1, s__CAG-793 sp002393975, 95.0, 77.01, 0.14; GCA_902766085.1, s__CAG-793 sp902766085, 95.0, 76.62, 0.21	85.53	11	0.9404528050876035	N/A
ERR4304505bin.10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	ANI	N/A	GCA_000434235.1, s__Alistipes sp000434235, 95.0, 78.69, 0.3; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 78.66, 0.32; GCF_900604385.1, s__Alistipes megaguti, 95.0, 78.39, 0.31; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.39, 0.29; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 78.37, 0.32; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 78.35, 0.28; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 78.34, 0.31; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 78.32, 0.29; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 78.25, 0.29; GCF_000210575.1, s__Alistipes shahii, 95.0, 78.24, 0.32; GCF_900107675.1, s__Alistipes timonensis, 95.0, 78.19, 0.29; GCF_006542665.1, s__Alistipes communis, 95.0, 78.13, 0.27; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 78.12, 0.31; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 78.09, 0.33; GCF_006542685.1, s__Alistipes dispar, 95.0, 78.08, 0.29; GCF_900083545.1, s__Alistipes provencensis, 95.0, 78.03, 0.3; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 77.99, 0.29; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 77.99, 0.29; GCF_000154465.1, s__Alistipes putredinis, 95.0, 77.98, 0.19; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 77.98, 0.28; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 77.97, 0.22; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 77.96, 0.27; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.88, 0.22; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 77.87, 0.26; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 77.64, 0.3; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.61, 0.28; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 77.61, 0.3; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.51, 0.27; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 77.41, 0.2; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 77.4, 0.24; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 77.39, 0.2; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.37, 0.23; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.31, 0.2; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 77.13, 0.15; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 76.9, 0.21; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 76.25, 0.09; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.22, 0.11; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 76.04, 0.08	95.06	11	0.9305565258928882	N/A
ERR4304505bin.105	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312;s__CAG-312 sp001917305	GCA_001917305.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312;s__CAG-312 sp001917305	98.94	0.91	GCA_001917305.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312;s__CAG-312 sp001917305	98.94	0.91	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900760665.1, s__CAG-312 sp900760665, 95.0, 92.16, 0.86; GCA_002437405.1, s__CAG-312 sp002437405, 95.0, 79.01, 0.51; GCA_900545715.1, s__CAG-312 sp900545715, 95.0, 78.91, 0.44; GCA_900545705.1, s__CAG-312 sp900545705, 95.0, 78.33, 0.39; GCA_900548275.1, s__CAG-312 sp900548275, 95.0, 78.16, 0.26; GCF_900760055.1, s__CAG-312 sp900760055, 95.0, 77.71, 0.13; GCA_002405555.1, s__CAG-312 sp002405555, 95.0, 77.52, 0.28; GCA_000438015.1, s__CAG-312 sp000438015, 95.0, 77.19, 0.07; GCA_900546565.1, s__CAG-312 sp900546565, 95.0, 77.19, 0.15	87.65	11	N/A	N/A
ERR4304505bin.107	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp000436095	GCA_000436095.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp000436095	96.51	0.87	GCA_000436095.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp000436095	96.51	0.87	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900554395.1, s__Phascolarctobacterium sp900554395, 95.0, 84.75, 0.82; GCA_003150755.1, s__Phascolarctobacterium sp003150755, 95.0, 84.57, 0.76; GCA_900551745.1, s__Phascolarctobacterium sp900551745, 95.0, 78.08, 0.15; GCA_900545535.1, s__Phascolarctobacterium sp900545535, 95.0, 77.68, 0.21; GCF_003269275.1, s__Phascolarctobacterium faecium, 95.0, 77.62, 0.18; GCA_900544795.1, s__Phascolarctobacterium sp900544795, 95.0, 77.61, 0.21	96.33	11	N/A	N/A
ERR4304505bin.126	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	ANI	N/A	GCA_003483745.1, s__Roseburia sp003483745, 95.0, 78.19, 0.27; GCF_900537995.1, s__Roseburia intestinalis, 95.0, 78.14, 0.3; GCF_003470905.1, s__Roseburia sp003470905, 95.0, 78.1, 0.27; GCF_000225345.1, s__Roseburia hominis, 95.0, 77.95, 0.27; GCA_900548205.1, s__Roseburia sp900548205, 95.0, 77.72, 0.26; GCA_900550935.1, s__Roseburia sp900550935, 95.0, 77.69, 0.18; GCA_004562005.1, s__Roseburia sp004562005, 95.0, 77.57, 0.15; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 77.48, 0.14; GCA_900753715.1, s__Roseburia sp900753715, 95.0, 77.4, 0.19; GCF_001940165.1, s__Roseburia sp001940165, 95.0, 77.39, 0.12; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 77.23, 0.14; GCA_900756925.1, s__Roseburia sp900756925, 95.0, 77.09, 0.15; GCA_900552665.1, s__Roseburia sp900552665, 95.0, 77.01, 0.15	92.14	11	0.9628856400453988	N/A
ERR4304505bin.31	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	ANI	N/A	GCF_900761665.1, s__Borkfalkia sp900761665, 95.0, 79.35, 0.37; GCF_900761675.1, s__Borkfalkia sp900761675, 95.0, 79.22, 0.34; GCF_004134775.1, s__Borkfalkia ceftriaxoniphila, 95.0, 77.89, 0.28; GCA_003343765.1, s__Borkfalkia sp003343765, 95.0, 77.67, 0.18; GCA_900557285.1, s__Borkfalkia sp900557285, 95.0, 77.33, 0.19	80.76	11	0.9360367182225146	N/A
ERR4304505bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	N/A	N/A	N/A	N/A	N/A	GCA_003343905.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger variabilis_C	82.57	0.6	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900545545.1, s__Gemmiger sp900545545, 95.0, 84.13, 0.67; GCF_000157955.1, s__Gemmiger variabilis, 95.0, 83.52, 0.69; GCA_002306375.1, s__Gemmiger sp002306375, 95.0, 81.03, 0.52; GCA_900539695.1, s__Gemmiger sp900539695, 95.0, 81.03, 0.54; GCA_004554775.1, s__Gemmiger variabilis_B, 95.0, 80.89, 0.52; GCA_004561545.1, s__Gemmiger sp004561545, 95.0, 80.54, 0.48; GCF_900167555.1, s__Gemmiger formicilis, 95.0, 80.53, 0.52; GCA_900540775.1, s__Gemmiger sp900540775, 95.0, 80.47, 0.45; GCA_900772715.1, s__Gemmiger sp900772715, 95.0, 80.17, 0.42; GCA_900540595.1, s__Gemmiger sp900540595, 95.0, 80.15, 0.5; GCA_900554145.1, s__Gemmiger sp900554145, 95.0, 79.95, 0.48; GCA_004552305.1, s__Gemmiger variabilis_A, 95.0, 79.64, 0.49; GCA_900556255.1, s__Gemmiger sp900556255, 95.0, 79.61, 0.47; GCF_003324125.1, s__Gemmiger qucibialis, 95.0, 79.02, 0.41; GCA_900548355.1, s__Gemmiger sp900548355, 95.0, 78.35, 0.31; GCA_004555405.1, s__Gemmiger sp004555405, 95.0, 77.56, 0.15	85.15	11	0.9888559450911196	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ERR4304505bin.61	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	GCF_000154105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	99.73	0.95	GCF_000154105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	99.73	0.95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000156495.1, s__Parabacteroides johnsonii, 95.0, 91.02, 0.8; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 89.74, 0.79; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 88.27, 0.73; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 87.42, 0.68; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 82.29, 0.66; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 82.05, 0.59; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 79.13, 0.36; GCA_014647375.1, s__Parabacteroides faecis, 95.0, 78.95, 0.37; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 78.92, 0.38; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 78.87, 0.3; GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 78.84, 0.38; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 78.83, 0.37; GCA_900540715.1, s__Parabacteroides sp900540715, 95.0, 78.75, 0.35; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 78.72, 0.38; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 78.69, 0.23; GCF_000012845.1, s__Parabacteroides distasonis, 95.0, 78.67, 0.24; GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 78.14, 0.22; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 78.14, 0.22; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 78.01, 0.22; GCA_004562445.1, s__Parabacteroides sp004562445, 95.0, 77.94, 0.17; GCA_000436495.1, s__Parabacteroides sp000436495, 95.0, 77.77, 0.15; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 77.72, 0.12; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 77.65, 0.09; GCA_900548175.1, s__Parabacteroides sp900548175, 95.0, 77.58, 0.14; GCA_900549585.1, s__Parabacteroides sp900549585, 95.0, 77.42, 0.12; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 77.01, 0.09; GCA_900552415.1, s__Parabacteroides sp900552415, 95.0, 76.89, 0.14	95.57	11	N/A	N/A
ERR4304505bin.69	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-451;s__	N/A	N/A	N/A	N/A	N/A	GCF_900760545.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-451;s__CAG-451 sp900760545	84.84	0.61	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-451;s__	taxonomic classification defined by topology and ANI	N/A	GCA_000438295.1, s__CAG-451 sp000438295, 95.0, 77.3, 0.26; GCF_900758495.1, s__CAG-451 sp900758495, 95.0, 76.79, 0.25	67.44	11	0.986908967325223	N/A
ERR4304505bin.95	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__UBA1685;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__;s__	taxonomic novelty determined using RED	N/A	N/A	95.12	11	0.955813054054054	N/A
ERR4304580bin.21	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	58.78	11	0.9385346997949555	N/A
